# time(ns)  Fourier    CSA-BTE   RTA-BTE
  0.612500     0.000182    -0.129318    -0.018315   
  0.613000     0.000184    -0.129049    -0.018301   
  0.613500     0.000186    -0.128780    -0.018286   
  0.614000     0.000187    -0.128511    -0.018271   
  0.614500     0.000189    -0.128241    -0.018255   
  0.615000     0.000191    -0.127970    -0.018239   
  0.615500     0.000193    -0.127699    -0.018223   
  0.616000     0.000194    -0.127428    -0.018207   
  0.616500     0.000196    -0.127155    -0.018190   
  0.617000     0.000198    -0.126883    -0.018173   
  0.617500     0.000199    -0.126610    -0.018155   
  0.618000     0.000201    -0.126336    -0.018138   
  0.618500     0.000203    -0.126062    -0.018120   
  0.619000     0.000204    -0.125788    -0.018101   
  0.619500     0.000206    -0.125513    -0.018083   
  0.620000     0.000208    -0.125237    -0.018064   
  0.620500     0.000209    -0.124962    -0.018045   
  0.621000     0.000211    -0.124685    -0.018026   
  0.621500     0.000212    -0.124408    -0.018006   
  0.622000     0.000214    -0.124131    -0.017986   
  0.622500     0.000215    -0.123854    -0.017966   
  0.623000     0.000217    -0.123576    -0.017945   
  0.623500     0.000218    -0.123297    -0.017925   
  0.624000     0.000220    -0.123018    -0.017904   
  0.624500     0.000221    -0.122739    -0.017883   
  0.625000     0.000223    -0.122459    -0.017861   
  0.625500     0.000224    -0.122179    -0.017839   
  0.626000     0.000226    -0.121899    -0.017817   
  0.626500     0.000227    -0.121618    -0.017795   
  0.627000     0.000228    -0.121337    -0.017773   
  0.627500     0.000230    -0.121055    -0.017750   
  0.628000     0.000231    -0.120773    -0.017727   
  0.628500     0.000232    -0.120491    -0.017704   
  0.629000     0.000233    -0.120208    -0.017680   
  0.629500     0.000235    -0.119925    -0.017657   
  0.630000     0.000236    -0.119642    -0.017633   
  0.630500     0.000237    -0.119358    -0.017609   
  0.631000     0.000238    -0.119074    -0.017585   
  0.631500     0.000239    -0.118789    -0.017560   
  0.632000     0.000240    -0.118505    -0.017535   
  0.632500     0.000241    -0.118220    -0.017510   
  0.633000     0.000242    -0.117934    -0.017485   
  0.633500     0.000243    -0.117649    -0.017460   
  0.634000     0.000244    -0.117363    -0.017434   
  0.634500     0.000245    -0.117076    -0.017408   
  0.635000     0.000246    -0.116790    -0.017382   
  0.635500     0.000247    -0.116503    -0.017356   
  0.636000     0.000248    -0.116216    -0.017330   
  0.636500     0.000249    -0.115928    -0.017303   
  0.637000     0.000249    -0.115641    -0.017277   
  0.637500     0.000250    -0.115353    -0.017250   
  0.638000     0.000251    -0.115064    -0.017223   
  0.638500     0.000251    -0.114776    -0.017195   
  0.639000     0.000252    -0.114487    -0.017168   
  0.639500     0.000253    -0.114198    -0.017140   
  0.640000     0.000253    -0.113909    -0.017112   
  0.640500     0.000254    -0.113619    -0.017084   
  0.641000     0.000255    -0.113330    -0.017056   
  0.641500     0.000255    -0.113040    -0.017028   
  0.642000     0.000256    -0.112750    -0.016999   
  0.642500     0.000256    -0.112459    -0.016971   
  0.643000     0.000256    -0.112169    -0.016942   
  0.643500     0.000257    -0.111878    -0.016913   
  0.644000     0.000257    -0.111587    -0.016884   
  0.644500     0.000258    -0.111296    -0.016854   
  0.645000     0.000258    -0.111004    -0.016825   
  0.645500     0.000258    -0.110713    -0.016795   
  0.646000     0.000258    -0.110421    -0.016766   
  0.646500     0.000259    -0.110129    -0.016736   
  0.647000     0.000259    -0.109837    -0.016706   
  0.647500     0.000259    -0.109545    -0.016676   
  0.648000     0.000259    -0.109252    -0.016645   
  0.648500     0.000259    -0.108960    -0.016615   
  0.649000     0.000259    -0.108667    -0.016584   
  0.649500     0.000259    -0.108374    -0.016554   
  0.650000     0.000259    -0.108081    -0.016523   
  0.650500     0.000259    -0.107788    -0.016492   
  0.651000     0.000259    -0.107494    -0.016461   
  0.651500     0.000259    -0.107201    -0.016430   
  0.652000     0.000259    -0.106907    -0.016398   
  0.652500     0.000258    -0.106614    -0.016367   
  0.653000     0.000258    -0.106320    -0.016335   
  0.653500     0.000258    -0.106026    -0.016304   
  0.654000     0.000258    -0.105732    -0.016272   
  0.654500     0.000257    -0.105437    -0.016240   
  0.655000     0.000257    -0.105143    -0.016208   
  0.655500     0.000257    -0.104849    -0.016176   
  0.656000     0.000256    -0.104554    -0.016144   
  0.656500     0.000256    -0.104260    -0.016111   
  0.657000     0.000255    -0.103965    -0.016079   
  0.657500     0.000255    -0.103670    -0.016046   
  0.658000     0.000254    -0.103376    -0.016014   
  0.658500     0.000253    -0.103081    -0.015981   
  0.659000     0.000253    -0.102786    -0.015948   
  0.659500     0.000252    -0.102491    -0.015915   
  0.660000     0.000251    -0.102196    -0.015882   
  0.660500     0.000250    -0.101901    -0.015849   
  0.661000     0.000250    -0.101606    -0.015816   
  0.661500     0.000249    -0.101310    -0.015783   
  0.662000     0.000248    -0.101015    -0.015750   
  0.662500     0.000247    -0.100720    -0.015716   
  0.663000     0.000246    -0.100425    -0.015683   
  0.663500     0.000245    -0.100129    -0.015649   
  0.664000     0.000244    -0.099834    -0.015616   
  0.664500     0.000243    -0.099539    -0.015582   
  0.665000     0.000242    -0.099243    -0.015548   
  0.665500     0.000241    -0.098948    -0.015514   
  0.666000     0.000239    -0.098652    -0.015480   
  0.666500     0.000238    -0.098357    -0.015446   
  0.667000     0.000237    -0.098062    -0.015412   
  0.667500     0.000236    -0.097766    -0.015378   
  0.668000     0.000234    -0.097471    -0.015344   
  0.668500     0.000233    -0.097175    -0.015310   
  0.669000     0.000231    -0.096880    -0.015275   
  0.669500     0.000230    -0.096585    -0.015241   
  0.670000     0.000229    -0.096289    -0.015207   
  0.670500     0.000227    -0.095994    -0.015172   
  0.671000     0.000225    -0.095699    -0.015138   
  0.671500     0.000224    -0.095403    -0.015103   
  0.672000     0.000222    -0.095108    -0.015068   
  0.672500     0.000221    -0.094813    -0.015034   
  0.673000     0.000219    -0.094518    -0.014999   
  0.673500     0.000217    -0.094223    -0.014964   
  0.674000     0.000216    -0.093928    -0.014929   
  0.674500     0.000214    -0.093633    -0.014894   
  0.675000     0.000212    -0.093338    -0.014860   
  0.675500     0.000210    -0.093043    -0.014825   
  0.676000     0.000208    -0.092748    -0.014790   
  0.676500     0.000206    -0.092453    -0.014755   
  0.677000     0.000204    -0.092159    -0.014719   
  0.677500     0.000202    -0.091864    -0.014684   
  0.678000     0.000200    -0.091570    -0.014649   
  0.678500     0.000198    -0.091275    -0.014614   
  0.679000     0.000196    -0.090981    -0.014579   
  0.679500     0.000194    -0.090687    -0.014544   
  0.680000     0.000192    -0.090392    -0.014508   
  0.680500     0.000190    -0.090098    -0.014473   
  0.681000     0.000188    -0.089804    -0.014438   
  0.681500     0.000186    -0.089510    -0.014402   
  0.682000     0.000184    -0.089217    -0.014367   
  0.682500     0.000181    -0.088923    -0.014332   
  0.683000     0.000179    -0.088630    -0.014296   
  0.683500     0.000177    -0.088336    -0.014261   
  0.684000     0.000175    -0.088043    -0.014225   
  0.684500     0.000172    -0.087750    -0.014190   
  0.685000     0.000170    -0.087457    -0.014154   
  0.685500     0.000168    -0.087164    -0.014119   
  0.686000     0.000165    -0.086871    -0.014083   
  0.686500     0.000163    -0.086578    -0.014047   
  0.687000     0.000160    -0.086286    -0.014012   
  0.687500     0.000158    -0.085993    -0.013976   
  0.688000     0.000155    -0.085701    -0.013941   
  0.688500     0.000153    -0.085409    -0.013905   
  0.689000     0.000150    -0.085117    -0.013869   
  0.689500     0.000148    -0.084825    -0.013834   
  0.690000     0.000145    -0.084534    -0.013798   
  0.690500     0.000143    -0.084242    -0.013762   
  0.691000     0.000140    -0.083951    -0.013727   
  0.691500     0.000138    -0.083660    -0.013691   
  0.692000     0.000135    -0.083369    -0.013655   
  0.692500     0.000133    -0.083078    -0.013620   
  0.693000     0.000130    -0.082787    -0.013584   
  0.693500     0.000127    -0.082497    -0.013548   
  0.694000     0.000125    -0.082206    -0.013513   
  0.694500     0.000122    -0.081916    -0.013477   
  0.695000     0.000119    -0.081626    -0.013441   
  0.695500     0.000117    -0.081336    -0.013405   
  0.696000     0.000114    -0.081047    -0.013370   
  0.696500     0.000111    -0.080757    -0.013334   
  0.697000     0.000109    -0.080468    -0.013298   
  0.697500     0.000106    -0.080179    -0.013262   
  0.698000     0.000103    -0.079891    -0.013227   
  0.698500     0.000101    -0.079602    -0.013191   
  0.699000     0.000098    -0.079314    -0.013155   
  0.699500     0.000095    -0.079025    -0.013120   
  0.700000     0.000092    -0.078737    -0.013084   
  0.700500     0.000090    -0.078450    -0.013048   
  0.701000     0.000087    -0.078162    -0.013012   
  0.701500     0.000084    -0.077875    -0.012977   
  0.702000     0.000081    -0.077588    -0.012941   
  0.702500     0.000079    -0.077301    -0.012905   
  0.703000     0.000076    -0.077014    -0.012870   
  0.703500     0.000073    -0.076728    -0.012834   
  0.704000     0.000070    -0.076441    -0.012798   
  0.704500     0.000068    -0.076155    -0.012763   
  0.705000     0.000065    -0.075870    -0.012727   
  0.705500     0.000062    -0.075584    -0.012692   
  0.706000     0.000059    -0.075299    -0.012656   
  0.706500     0.000056    -0.075014    -0.012620   
  0.707000     0.000054    -0.074729    -0.012585   
  0.707500     0.000051    -0.074444    -0.012549   
  0.708000     0.000048    -0.074160    -0.012514   
  0.708500     0.000045    -0.073876    -0.012478   
  0.709000     0.000043    -0.073592    -0.012443   
  0.709500     0.000040    -0.073309    -0.012407   
  0.710000     0.000037    -0.073025    -0.012371   
  0.710500     0.000034    -0.072742    -0.012336   
  0.711000     0.000031    -0.072460    -0.012301   
  0.711500     0.000029    -0.072177    -0.012265   
  0.712000     0.000026    -0.071895    -0.012230   
  0.712500     0.000023    -0.071613    -0.012194   
  0.713000     0.000020    -0.071331    -0.012159   
  0.713500     0.000018    -0.071050    -0.012123   
  0.714000     0.000015    -0.070769    -0.012088   
  0.714500     0.000012    -0.070488    -0.012053   
  0.715000     0.000009    -0.070207    -0.012017   
  0.715500     0.000007    -0.069927    -0.011982   
  0.716000     0.000004    -0.069647    -0.011947   
  0.716500     0.000001    -0.069367    -0.011911   
  0.717000    -0.000002    -0.069087    -0.011876   
  0.717500    -0.000004    -0.068808    -0.011841   
  0.718000    -0.000007    -0.068529    -0.011806   
  0.718500    -0.000010    -0.068251    -0.011771   
  0.719000    -0.000012    -0.067972    -0.011735   
  0.719500    -0.000015    -0.067694    -0.011700   
  0.720000    -0.000018    -0.067416    -0.011665   
  0.720500    -0.000020    -0.067139    -0.011630   
  0.721000    -0.000023    -0.066862    -0.011595   
  0.721500    -0.000026    -0.066585    -0.011560   
  0.722000    -0.000028    -0.066308    -0.011525   
  0.722500    -0.000031    -0.066032    -0.011490   
  0.723000    -0.000034    -0.065756    -0.011455   
  0.723500    -0.000036    -0.065481    -0.011420   
  0.724000    -0.000039    -0.065205    -0.011385   
  0.724500    -0.000041    -0.064930    -0.011350   
  0.725000    -0.000044    -0.064656    -0.011315   
  0.725500    -0.000046    -0.064381    -0.011280   
  0.726000    -0.000049    -0.064107    -0.011245   
  0.726500    -0.000051    -0.063834    -0.011211   
  0.727000    -0.000054    -0.063560    -0.011176   
  0.727500    -0.000056    -0.063287    -0.011141   
  0.728000    -0.000059    -0.063014    -0.011106   
  0.728500    -0.000061    -0.062742    -0.011072   
  0.729000    -0.000064    -0.062470    -0.011037   
  0.729500    -0.000066    -0.062198    -0.011002   
  0.730000    -0.000068    -0.061927    -0.010968   
  0.730500    -0.000071    -0.061656    -0.010933   
  0.731000    -0.000073    -0.061385    -0.010898   
  0.731500    -0.000075    -0.061114    -0.010864   
  0.732000    -0.000078    -0.060844    -0.010829   
  0.732500    -0.000080    -0.060575    -0.010795   
  0.733000    -0.000082    -0.060305    -0.010760   
  0.733500    -0.000085    -0.060036    -0.010726   
  0.734000    -0.000087    -0.059767    -0.010692   
  0.734500    -0.000089    -0.059499    -0.010657   
  0.735000    -0.000091    -0.059231    -0.010623   
  0.735500    -0.000093    -0.058963    -0.010589   
  0.736000    -0.000096    -0.058696    -0.010554   
  0.736500    -0.000098    -0.058429    -0.010520   
  0.737000    -0.000100    -0.058163    -0.010486   
  0.737500    -0.000102    -0.057896    -0.010452   
  0.738000    -0.000104    -0.057630    -0.010418   
  0.738500    -0.000106    -0.057365    -0.010383   
  0.739000    -0.000108    -0.057100    -0.010349   
  0.739500    -0.000110    -0.056835    -0.010315   
  0.740000    -0.000112    -0.056571    -0.010281   
  0.740500    -0.000114    -0.056306    -0.010247   
  0.741000    -0.000116    -0.056043    -0.010213   
  0.741500    -0.000118    -0.055779    -0.010179   
  0.742000    -0.000120    -0.055516    -0.010145   
  0.742500    -0.000121    -0.055254    -0.010112   
  0.743000    -0.000123    -0.054992    -0.010078   
  0.743500    -0.000125    -0.054730    -0.010044   
  0.744000    -0.000127    -0.054468    -0.010010   
  0.744500    -0.000129    -0.054207    -0.009976   
  0.745000    -0.000130    -0.053947    -0.009943   
  0.745500    -0.000132    -0.053686    -0.009909   
  0.746000    -0.000134    -0.053426    -0.009875   
  0.746500    -0.000135    -0.053167    -0.009842   
  0.747000    -0.000137    -0.052908    -0.009808   
  0.747500    -0.000138    -0.052649    -0.009775   
  0.748000    -0.000140    -0.052390    -0.009741   
  0.748500    -0.000142    -0.052132    -0.009708   
  0.749000    -0.000143    -0.051875    -0.009674   
  0.749500    -0.000144    -0.051617    -0.009641   
  0.750000    -0.000146    -0.051361    -0.009608   
  0.750500    -0.000147    -0.051104    -0.009574   
  0.751000    -0.000149    -0.050848    -0.009541   
  0.751500    -0.000150    -0.050593    -0.009508   
  0.752000    -0.000151    -0.050337    -0.009475   
  0.752500    -0.000152    -0.050082    -0.009441   
  0.753000    -0.000154    -0.049828    -0.009408   
  0.753500    -0.000155    -0.049574    -0.009375   
  0.754000    -0.000156    -0.049320    -0.009342   
  0.754500    -0.000157    -0.049067    -0.009309   
  0.755000    -0.000158    -0.048814    -0.009276   
  0.755500    -0.000159    -0.048562    -0.009243   
  0.756000    -0.000160    -0.048310    -0.009210   
  0.756500    -0.000161    -0.048058    -0.009177   
  0.757000    -0.000162    -0.047807    -0.009144   
  0.757500    -0.000163    -0.047556    -0.009112   
  0.758000    -0.000164    -0.047306    -0.009079   
  0.758500    -0.000165    -0.047056    -0.009046   
  0.759000    -0.000166    -0.046806    -0.009013   
  0.759500    -0.000167    -0.046557    -0.008981   
  0.760000    -0.000167    -0.046308    -0.008948   
  0.760500    -0.000168    -0.046060    -0.008916   
  0.761000    -0.000169    -0.045812    -0.008883   
  0.761500    -0.000169    -0.045565    -0.008851   
  0.762000    -0.000170    -0.045318    -0.008818   
  0.762500    -0.000171    -0.045071    -0.008786   
  0.763000    -0.000171    -0.044825    -0.008753   
  0.763500    -0.000172    -0.044579    -0.008721   
  0.764000    -0.000172    -0.044334    -0.008689   
  0.764500    -0.000173    -0.044089    -0.008656   
  0.765000    -0.000173    -0.043844    -0.008624   
  0.765500    -0.000173    -0.043600    -0.008592   
  0.766000    -0.000174    -0.043357    -0.008560   
  0.766500    -0.000174    -0.043114    -0.008528   
  0.767000    -0.000174    -0.042871    -0.008496   
  0.767500    -0.000175    -0.042629    -0.008464   
  0.768000    -0.000175    -0.042387    -0.008432   
  0.768500    -0.000175    -0.042145    -0.008400   
  0.769000    -0.000175    -0.041904    -0.008368   
  0.769500    -0.000175    -0.041664    -0.008336   
  0.770000    -0.000176    -0.041424    -0.008304   
  0.770500    -0.000176    -0.041184    -0.008273   
  0.771000    -0.000176    -0.040945    -0.008241   
  0.771500    -0.000176    -0.040706    -0.008209   
  0.772000    -0.000176    -0.040468    -0.008178   
  0.772500    -0.000176    -0.040230    -0.008146   
  0.773000    -0.000176    -0.039992    -0.008114   
  0.773500    -0.000175    -0.039755    -0.008083   
  0.774000    -0.000175    -0.039519    -0.008052   
  0.774500    -0.000175    -0.039282    -0.008020   
  0.775000    -0.000175    -0.039047    -0.007989   
  0.775500    -0.000175    -0.038812    -0.007957   
  0.776000    -0.000175    -0.038577    -0.007926   
  0.776500    -0.000174    -0.038343    -0.007895   
  0.777000    -0.000174    -0.038109    -0.007864   
  0.777500    -0.000174    -0.037875    -0.007833   
  0.778000    -0.000173    -0.037642    -0.007801   
  0.778500    -0.000173    -0.037410    -0.007770   
  0.779000    -0.000173    -0.037178    -0.007739   
  0.779500    -0.000172    -0.036946    -0.007708   
  0.780000    -0.000172    -0.036715    -0.007677   
  0.780500    -0.000171    -0.036484    -0.007647   
  0.781000    -0.000171    -0.036254    -0.007616   
  0.781500    -0.000171    -0.036024    -0.007585   
  0.782000    -0.000170    -0.035795    -0.007554   
  0.782500    -0.000170    -0.035566    -0.007523   
  0.783000    -0.000169    -0.035338    -0.007493   
  0.783500    -0.000168    -0.035110    -0.007462   
  0.784000    -0.000168    -0.034883    -0.007432   
  0.784500    -0.000167    -0.034656    -0.007401   
  0.785000    -0.000167    -0.034429    -0.007371   
  0.785500    -0.000166    -0.034203    -0.007340   
  0.786000    -0.000166    -0.033978    -0.007310   
  0.786500    -0.000165    -0.033753    -0.007279   
  0.787000    -0.000164    -0.033528    -0.007249   
  0.787500    -0.000164    -0.033304    -0.007219   
  0.788000    -0.000163    -0.033080    -0.007189   
  0.788500    -0.000162    -0.032857    -0.007159   
  0.789000    -0.000162    -0.032634    -0.007128   
  0.789500    -0.000161    -0.032412    -0.007098   
  0.790000    -0.000160    -0.032190    -0.007068   
  0.790500    -0.000159    -0.031969    -0.007038   
  0.791000    -0.000159    -0.031748    -0.007009   
  0.791500    -0.000158    -0.031528    -0.006979   
  0.792000    -0.000157    -0.031308    -0.006949   
  0.792500    -0.000156    -0.031089    -0.006919   
  0.793000    -0.000156    -0.030870    -0.006889   
  0.793500    -0.000155    -0.030651    -0.006860   
  0.794000    -0.000154    -0.030433    -0.006830   
  0.794500    -0.000153    -0.030216    -0.006801   
  0.795000    -0.000153    -0.029999    -0.006771   
  0.795500    -0.000152    -0.029782    -0.006742   
  0.796000    -0.000151    -0.029566    -0.006712   
  0.796500    -0.000150    -0.029351    -0.006683   
  0.797000    -0.000149    -0.029136    -0.006653   
  0.797500    -0.000149    -0.028921    -0.006624   
  0.798000    -0.000148    -0.028707    -0.006595   
  0.798500    -0.000147    -0.028494    -0.006566   
  0.799000    -0.000146    -0.028281    -0.006537   
  0.799500    -0.000145    -0.028068    -0.006508   
  0.800000    -0.000144    -0.027856    -0.006479   
  0.800500    -0.000143    -0.027644    -0.006450   
  0.801000    -0.000143    -0.027433    -0.006421   
  0.801500    -0.000142    -0.027223    -0.006392   
  0.802000    -0.000141    -0.027012    -0.006363   
  0.802500    -0.000140    -0.026803    -0.006334   
  0.803000    -0.000139    -0.026594    -0.006306   
  0.803500    -0.000138    -0.026385    -0.006277   
  0.804000    -0.000137    -0.026177    -0.006248   
  0.804500    -0.000137    -0.025969    -0.006220   
  0.805000    -0.000136    -0.025762    -0.006191   
  0.805500    -0.000135    -0.025555    -0.006163   
  0.806000    -0.000134    -0.025349    -0.006135   
  0.806500    -0.000133    -0.025144    -0.006106   
  0.807000    -0.000132    -0.024938    -0.006078   
  0.807500    -0.000131    -0.024734    -0.006050   
  0.808000    -0.000130    -0.024529    -0.006022   
  0.808500    -0.000129    -0.024326    -0.005993   
  0.809000    -0.000128    -0.024123    -0.005965   
  0.809500    -0.000128    -0.023920    -0.005937   
  0.810000    -0.000127    -0.023718    -0.005909   
  0.810500    -0.000126    -0.023516    -0.005882   
  0.811000    -0.000125    -0.023315    -0.005854   
  0.811500    -0.000124    -0.023114    -0.005826   
  0.812000    -0.000123    -0.022914    -0.005798   
  0.812500    -0.000122    -0.022714    -0.005770   
  0.813000    -0.000121    -0.022515    -0.005743   
  0.813500    -0.000120    -0.022317    -0.005715   
  0.814000    -0.000119    -0.022118    -0.005688   
  0.814500    -0.000118    -0.021921    -0.005660   
  0.815000    -0.000118    -0.021724    -0.005633   
  0.815500    -0.000117    -0.021527    -0.005606   
  0.816000    -0.000116    -0.021331    -0.005578   
  0.816500    -0.000115    -0.021135    -0.005551   
  0.817000    -0.000114    -0.020940    -0.005524   
  0.817500    -0.000113    -0.020746    -0.005497   
  0.818000    -0.000112    -0.020552    -0.005470   
  0.818500    -0.000111    -0.020358    -0.005443   
  0.819000    -0.000110    -0.020165    -0.005416   
  0.819500    -0.000109    -0.019972    -0.005389   
  0.820000    -0.000108    -0.019780    -0.005362   
  0.820500    -0.000107    -0.019589    -0.005335   
  0.821000    -0.000107    -0.019398    -0.005309   
  0.821500    -0.000106    -0.019207    -0.005282   
  0.822000    -0.000105    -0.019017    -0.005256   
  0.822500    -0.000104    -0.018828    -0.005229   
  0.823000    -0.000103    -0.018639    -0.005203   
  0.823500    -0.000102    -0.018450    -0.005176   
  0.824000    -0.000101    -0.018263    -0.005150   
  0.824500    -0.000100    -0.018075    -0.005123   
  0.825000    -0.000099    -0.017888    -0.005097   
  0.825500    -0.000098    -0.017702    -0.005071   
  0.826000    -0.000097    -0.017516    -0.005045   
  0.826500    -0.000097    -0.017331    -0.005019   
  0.827000    -0.000096    -0.017146    -0.004993   
  0.827500    -0.000095    -0.016961    -0.004967   
  0.828000    -0.000094    -0.016778    -0.004941   
  0.828500    -0.000093    -0.016594    -0.004915   
  0.829000    -0.000092    -0.016412    -0.004890   
  0.829500    -0.000091    -0.016229    -0.004864   
  0.830000    -0.000090    -0.016048    -0.004838   
  0.830500    -0.000089    -0.015866    -0.004813   
  0.831000    -0.000088    -0.015686    -0.004787   
  0.831500    -0.000087    -0.015506    -0.004762   
  0.832000    -0.000087    -0.015326    -0.004736   
  0.832500    -0.000086    -0.015147    -0.004711   
  0.833000    -0.000085    -0.014968    -0.004686   
  0.833500    -0.000084    -0.014790    -0.004661   
  0.834000    -0.000083    -0.014613    -0.004636   
  0.834500    -0.000082    -0.014435    -0.004610   
  0.835000    -0.000081    -0.014259    -0.004585   
  0.835500    -0.000080    -0.014083    -0.004561   
  0.836000    -0.000079    -0.013907    -0.004536   
  0.836500    -0.000078    -0.013732    -0.004511   
  0.837000    -0.000077    -0.013558    -0.004486   
  0.837500    -0.000076    -0.013384    -0.004461   
  0.838000    -0.000075    -0.013211    -0.004437   
  0.838500    -0.000074    -0.013038    -0.004412   
  0.839000    -0.000074    -0.012866    -0.004388   
  0.839500    -0.000073    -0.012694    -0.004363   
  0.840000    -0.000072    -0.012522    -0.004339   
  0.840500    -0.000071    -0.012352    -0.004315   
  0.841000    -0.000070    -0.012181    -0.004290   
  0.841500    -0.000069    -0.012012    -0.004266   
  0.842000    -0.000068    -0.011842    -0.004242   
  0.842500    -0.000067    -0.011674    -0.004218   
  0.843000    -0.000066    -0.011506    -0.004194   
  0.843500    -0.000065    -0.011338    -0.004170   
  0.844000    -0.000064    -0.011171    -0.004146   
  0.844500    -0.000063    -0.011004    -0.004122   
  0.845000    -0.000062    -0.010838    -0.004099   
  0.845500    -0.000061    -0.010673    -0.004075   
  0.846000    -0.000060    -0.010508    -0.004051   
  0.846500    -0.000059    -0.010343    -0.004028   
  0.847000    -0.000058    -0.010179    -0.004004   
  0.847500    -0.000057    -0.010016    -0.003981   
  0.848000    -0.000056    -0.009853    -0.003958   
  0.848500    -0.000055    -0.009690    -0.003934   
  0.849000    -0.000054    -0.009529    -0.003911   
  0.849500    -0.000053    -0.009367    -0.003888   
  0.850000    -0.000052    -0.009206    -0.003865   
  0.850500    -0.000051    -0.009046    -0.003842   
  0.851000    -0.000050    -0.008886    -0.003819   
  0.851500    -0.000049    -0.008727    -0.003796   
  0.852000    -0.000048    -0.008569    -0.003773   
  0.852500    -0.000047    -0.008410    -0.003751   
  0.853000    -0.000046    -0.008253    -0.003728   
  0.853500    -0.000045    -0.008096    -0.003705   
  0.854000    -0.000044    -0.007939    -0.003683   
  0.854500    -0.000043    -0.007783    -0.003660   
  0.855000    -0.000042    -0.007627    -0.003638   
  0.855500    -0.000041    -0.007472    -0.003615   
  0.856000    -0.000040    -0.007318    -0.003593   
  0.856500    -0.000039    -0.007164    -0.003571   
  0.857000    -0.000037    -0.007010    -0.003549   
  0.857500    -0.000036    -0.006858    -0.003527   
  0.858000    -0.000035    -0.006705    -0.003505   
  0.858500    -0.000034    -0.006553    -0.003483   
  0.859000    -0.000033    -0.006402    -0.003461   
  0.859500    -0.000032    -0.006251    -0.003439   
  0.860000    -0.000031    -0.006101    -0.003417   
  0.860500    -0.000030    -0.005951    -0.003396   
  0.861000    -0.000029    -0.005802    -0.003374   
  0.861500    -0.000028    -0.005653    -0.003352   
  0.862000    -0.000026    -0.005505    -0.003331   
  0.862500    -0.000025    -0.005357    -0.003309   
  0.863000    -0.000024    -0.005210    -0.003288   
  0.863500    -0.000023    -0.005064    -0.003267   
  0.864000    -0.000022    -0.004917    -0.003246   
  0.864500    -0.000021    -0.004772    -0.003224   
  0.865000    -0.000020    -0.004627    -0.003203   
  0.865500    -0.000018    -0.004482    -0.003182   
  0.866000    -0.000017    -0.004338    -0.003161   
  0.866500    -0.000016    -0.004195    -0.003141   
  0.867000    -0.000015    -0.004052    -0.003120   
  0.867500    -0.000014    -0.003910    -0.003099   
  0.868000    -0.000013    -0.003768    -0.003078   
  0.868500    -0.000011    -0.003626    -0.003058   
  0.869000    -0.000010    -0.003485    -0.003037   
  0.869500    -0.000009    -0.003345    -0.003017   
  0.870000    -0.000008    -0.003205    -0.002996   
  0.870500    -0.000007    -0.003066    -0.002976   
  0.871000    -0.000006    -0.002927    -0.002956   
  0.871500    -0.000004    -0.002789    -0.002935   
  0.872000    -0.000003    -0.002651    -0.002915   
  0.872500    -0.000002    -0.002514    -0.002895   
  0.873000    -0.000001    -0.002378    -0.002875   
  0.873500     0.000001    -0.002242    -0.002855   
  0.874000     0.000002    -0.002106    -0.002835   
  0.874500     0.000003    -0.001971    -0.002816   
  0.875000     0.000004    -0.001836    -0.002796   
  0.875500     0.000005    -0.001702    -0.002776   
  0.876000     0.000007    -0.001569    -0.002757   
  0.876500     0.000008    -0.001436    -0.002737   
  0.877000     0.000009    -0.001303    -0.002718   
  0.877500     0.000010    -0.001171    -0.002698   
  0.878000     0.000012    -0.001040    -0.002679   
  0.878500     0.000013    -0.000909    -0.002660   
  0.879000     0.000014    -0.000779    -0.002641   
  0.879500     0.000015    -0.000649    -0.002622   
  0.880000     0.000017    -0.000519    -0.002602   
  0.880500     0.000018    -0.000391    -0.002583   
  0.881000     0.000019    -0.000262    -0.002565   
  0.881500     0.000020    -0.000134    -0.002546   
  0.882000     0.000022    -0.000007    -0.002527   
  0.882500     0.000023     0.000120    -0.002508   
  0.883000     0.000024     0.000246    -0.002490   
  0.883500     0.000025     0.000372    -0.002471   
  0.884000     0.000027     0.000497    -0.002453   
  0.884500     0.000028     0.000621    -0.002434   
  0.885000     0.000029     0.000746    -0.002416   
  0.885500     0.000030     0.000869    -0.002398   
  0.886000     0.000032     0.000992    -0.002379   
  0.886500     0.000033     0.001115    -0.002361   
  0.887000     0.000034     0.001237    -0.002343   
  0.887500     0.000035     0.001359    -0.002325   
  0.888000     0.000037     0.001480    -0.002307   
  0.888500     0.000038     0.001600    -0.002289   
  0.889000     0.000039     0.001720    -0.002271   
  0.889500     0.000040     0.001840    -0.002254   
  0.890000     0.000042     0.001959    -0.002236   
  0.890500     0.000043     0.002077    -0.002218   
  0.891000     0.000044     0.002195    -0.002201   
  0.891500     0.000045     0.002313    -0.002183   
  0.892000     0.000046     0.002430    -0.002166   
  0.892500     0.000048     0.002546    -0.002149   
  0.893000     0.000049     0.002662    -0.002132   
  0.893500     0.000050     0.002777    -0.002114   
  0.894000     0.000051     0.002892    -0.002097   
  0.894500     0.000053     0.003007    -0.002080   
  0.895000     0.000054     0.003121    -0.002063   
  0.895500     0.000055     0.003234    -0.002046   
  0.896000     0.000056     0.003347    -0.002029   
  0.896500     0.000057     0.003459    -0.002013   
  0.897000     0.000058     0.003571    -0.001996   
